pcd_path,obj_token,frame_id,depth_path,expected_model_path,expected_obj_id
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000175_000003.ply,3,175,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000175.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000175_000004.ply,4,175,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000175.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000175_000005.ply,5,175,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000175.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000175_000006.ply,6,175,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000175.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000175_000007.ply,7,175,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000175.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000181_000000.ply,0,181,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000181.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000181_000001.ply,1,181,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000181.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000181_000002.ply,2,181,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000181.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000181_000003.ply,3,181,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000181.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000181_000004.ply,4,181,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000181.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000181_000005.ply,5,181,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000181.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000181_000006.ply,6,181,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000181.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000181_000007.ply,7,181,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000181.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000188_000000.ply,0,188,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000188.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000188_000001.ply,1,188,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000188.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000188_000002.ply,2,188,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000188.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000188_000003.ply,3,188,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000188.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000188_000004.ply,4,188,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000188.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000188_000005.ply,5,188,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000188.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000188_000006.ply,6,188,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000188.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000188_000007.ply,7,188,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000188.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000189_000000.ply,0,189,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000189.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000189_000001.ply,1,189,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000189.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000189_000002.ply,2,189,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000189.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000189_000003.ply,3,189,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000189.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000189_000004.ply,4,189,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000189.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000189_000005.ply,5,189,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000189.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000189_000006.ply,6,189,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000189.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000189_000007.ply,7,189,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000189.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000197_000000.ply,0,197,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000197.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000197_000001.ply,1,197,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000197.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000197_000002.ply,2,197,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000197.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000197_000003.ply,3,197,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000197.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000197_000004.ply,4,197,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000197.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000197_000005.ply,5,197,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000197.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000197_000006.ply,6,197,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000197.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000197_000007.ply,7,197,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000197.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000202_000000.ply,0,202,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000202.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000202_000001.ply,1,202,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000202.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000202_000002.ply,2,202,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000202.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000202_000003.ply,3,202,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000202.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000202_000004.ply,4,202,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000202.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000202_000005.ply,5,202,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000202.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000202_000006.ply,6,202,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000202.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000202_000007.ply,7,202,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000202.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000214_000000.ply,0,214,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000214.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000214_000001.ply,1,214,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000214.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000214_000002.ply,2,214,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000214.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000214_000003.ply,3,214,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000214.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000214_000004.ply,4,214,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000214.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000214_000005.ply,5,214,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000214.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000214_000006.ply,6,214,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000214.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000214_000007.ply,7,214,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000214.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000218_000000.ply,0,218,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000218.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000218_000001.ply,1,218,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000218.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000218_000002.ply,2,218,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000218.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000218_000003.ply,3,218,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000218.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000218_000004.ply,4,218,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000218.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000218_000005.ply,5,218,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000218.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000218_000006.ply,6,218,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000218.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000218_000007.ply,7,218,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000218.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000220_000000.ply,0,220,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000220.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000220_000001.ply,1,220,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000220.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000220_000002.ply,2,220,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000220.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000220_000003.ply,3,220,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000220.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000220_000004.ply,4,220,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000220.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000220_000005.ply,5,220,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000220.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000220_000006.ply,6,220,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000220.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000220_000007.ply,7,220,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000220.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000222_000000.ply,0,222,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000222.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000222_000001.ply,1,222,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000222.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000222_000002.ply,2,222,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000222.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000222_000003.ply,3,222,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000222.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000222_000004.ply,4,222,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000222.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000222_000005.ply,5,222,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000222.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000222_000006.ply,6,222,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000222.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000222_000007.ply,7,222,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000222.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000012.ply,12
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000225_000000.ply,0,225,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000225.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000001.ply,1
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000225_000001.ply,1,225,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000225.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000005.ply,5
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000225_000002.ply,2,225,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000225.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000006.ply,6
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000225_000003.ply,3,225,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000225.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000008.ply,8
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000225_000004.ply,4,225,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000225.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000009.ply,9
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000225_000005.ply,5,225,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000225.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000010.ply,10
data/LM-O (Linemod-Occluded)/lmo_test_all/test/_preprocessed_lmo/inst_pcd_visib/000002\000225_000006.ply,6,225,data/LM-O (Linemod-Occluded)/lmo_test_all/test/000002/depth\000225.png,data/LM-O (Linemod-Occluded)/lmo_models/models_eval\obj_000011.ply,11
